accountingYearMonthNumber,symbolCode,issueName,issuerServicesGroupExchangeCode,marketClassCode,currentShortPositionQuantity,previousShortPositionQuantity,stockSplitFlag,averageDailyVolumeQuantity,daysToCoverQuantity,revisionFlag,changePercent,changePreviousNumber,settlementDate,date
20190430,NOK,Nokia Corporation,A,NYSE,56180465,44453559,,26670383,2.11,,26.38,11726906,2019-04-30,2019-04-30
20190415,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,8802857,8633749,,1453839,6.05,,1.96,169108,2019-04-15,2019-04-15
20190415,BB,BlackBerry Limited,A,NYSE,19439090,19562582,,4866629,3.99,,-0.63,-123492,2019-04-15,2019-04-15
20190415,EXPR,"Express, Inc.",A,NYSE,14500117,13402320,,1560794,9.29,,8.19,1097797,2019-04-15,2019-04-15
20190415,GME,GameStop Corp. Class A,A,NYSE,41267606,37916795,,6957610,5.93,,8.84,3350811,2019-04-15,2019-04-15
20190415,GNUS,"Genius Brands International, I",R,SC,168531,171456,,55691,3.03,,-1.71,-2925,2019-04-15,2019-04-15
20190415,KOSS,Koss Corporation Common Stock,R,SC,1450,4292,,6435,1.0,,-66.22,-2842,2019-04-15,2019-04-15
20190415,NAKD,Naked Brand Group Limited Ordi,R,SC,712226,715703,,355184,2.01,,-0.49,-3477,2019-04-15,2019-04-15
20190415,NOK,Nokia Corporation,A,NYSE,44453559,50280319,,17095887,2.6,,-11.59,-5826760,2019-04-15,2019-04-15
20190329,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,8633749,9655863,,1471976,5.87,,-10.59,-1022114,2019-03-29,2019-03-29
20190329,BB,BlackBerry Limited,A,NYSE,19562582,22988485,,6916674,2.83,,-14.9,-3425903,2019-03-29,2019-03-29
20190329,EXPR,"Express, Inc.",A,NYSE,13402320,14235568,,2095505,6.4,,-5.85,-833248,2019-03-29,2019-03-29
20190329,GME,GameStop Corp. Class A,A,NYSE,37916795,38523726,,3280822,11.56,,-1.58,-606931,2019-03-29,2019-03-29
20190329,GNUS,"Genius Brands International, I",R,SC,171456,155999,,29708,5.77,,9.91,15457,2019-03-29,2019-03-29
20190329,KOSS,Koss Corporation Common Stock,R,SC,4292,2646,,6366,1.0,,62.21,1646,2019-03-29,2019-03-29
20190329,NAKD,Naked Brand Group Limited Ordi,R,SC,715703,732253,,485515,1.47,,-2.26,-16550,2019-03-29,2019-03-29
20190329,NOK,Nokia Corporation,A,NYSE,50280319,56921457,,34081071,1.48,,-11.67,-6641138,2019-03-29,2019-03-29
20190315,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,9655863,10866220,,2338349,4.13,,-11.14,-1210357,2019-03-15,2019-03-15
20190315,BB,BlackBerry Limited,A,NYSE,22988485,21671937,,4747028,4.84,,6.07,1316548,2019-03-15,2019-03-15
20190315,EXPR,"Express, Inc.",A,NYSE,14235568,16282852,,2964941,4.8,,-12.57,-2047284,2019-03-15,2019-03-15
20190315,GME,GameStop Corp. Class A,A,NYSE,38523726,35270945,,3127356,12.32,,9.22,3252781,2019-03-15,2019-03-15
20190315,GNUS,"Genius Brands International, I",R,SC,155999,117392,,41961,3.72,,32.89,38607,2019-03-15,2019-03-15
20190315,KOSS,Koss Corporation Common Stock,R,SC,2646,3398,,17342,1.0,,-22.13,-752,2019-03-15,2019-03-15
20190315,NAKD,Naked Brand Group Limited Ordi,R,SC,732253,661010,,625212,1.17,,10.78,71243,2019-03-15,2019-03-15
20190315,NOK,Nokia Corporation,A,NYSE,56921457,53420112,,22045413,2.58,,6.55,3501345,2019-03-15,2019-03-15
20190228,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,10866220,9902472,,1552710,7.0,,9.73,963748,2019-02-28,2019-02-28
20190228,BB,BlackBerry Limited,A,NYSE,21671937,21640832,,2723372,7.96,,0.14,31105,2019-02-28,2019-02-28
20190228,EXPR,"Express, Inc.",A,NYSE,16282852,14927577,,1208425,13.47,,9.08,1355275,2019-02-28,2019-02-28
20190228,GME,GameStop Corp. Class A,A,NYSE,35270945,32920238,,2996878,11.77,,7.14,2350707,2019-02-28,2019-02-28
20190228,GNUS,"Genius Brands International, I",R,SC,117392,392067,,22498,5.22,,-70.06,-274675,2019-02-28,2019-02-28
20190228,KOSS,Koss Corporation Common Stock,R,SC,3398,11282,,3089,1.1,,-69.88,-7884,2019-02-28,2019-02-28
20190228,NAKD,Naked Brand Group Limited Ordi,R,SC,661010,319720,,744231,1.0,,106.75,341290,2019-02-28,2019-02-28
20190228,NOK,Nokia Corporation,A,NYSE,53420112,52225615,,25775471,2.07,R,2.29,1194497,2019-02-28,2019-02-28
20190215,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,9902472,11161700,,1287852,7.69,,-11.28,-1259228,2019-02-15,2019-02-15
20190215,BB,BlackBerry Limited,A,NYSE,21640832,22180631,,2361524,9.16,,-2.43,-539799,2019-02-15,2019-02-15
20190215,EXPR,"Express, Inc.",A,NYSE,14927577,14792010,,1255367,11.89,,0.92,135567,2019-02-15,2019-02-15
20190215,GME,GameStop Corp. Class A,A,NYSE,32920238,33667346,,2793851,11.78,,-2.22,-747108,2019-02-15,2019-02-15
20190215,GNUS,"Genius Brands International, I",R,SC,392067,425268,,39140,10.02,,-7.81,-33201,2019-02-15,2019-02-15
20190215,KOSS,Koss Corporation Common Stock,R,SC,11282,9926,,13853,1.0,,13.66,1356,2019-02-15,2019-02-15
20190215,NAKD,Naked Brand Group Limited Ordi,R,SC,319720,187922,,1642675,1.0,,70.13,131798,2019-02-15,2019-02-15
20190215,NOK,Nokia Corporation,A,NYSE,50475615,38465904,,28876354,1.75,,31.22,12009711,2019-02-15,2019-02-15
20190131,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,11161700,9105685,,904177,12.34,,22.58,2056015,2019-01-31,2019-01-31
20190131,BB,BlackBerry Limited,A,NYSE,22180631,22651063,,2589499,8.57,,-2.08,-470432,2019-01-31,2019-01-31
20190131,EXPR,"Express, Inc.",A,NYSE,14792010,16891582,,1933297,7.65,,-12.43,-2099572,2019-01-31,2019-01-31
20190131,GME,GameStop Corp. Class A,A,NYSE,33667346,30285373,,6232868,5.4,,11.17,3381973,2019-01-31,2019-01-31
20190131,GNUS,"Genius Brands International, I",R,SC,425268,154259,,47230,9.0,,175.68,271009,2019-01-31,2019-01-31
20190131,KOSS,Koss Corporation Common Stock,R,SC,9926,11605,,7241,1.37,,-14.47,-1679,2019-01-31,2019-01-31
20190131,NAKD,Naked Brand Group Limited Ordi,R,SC,187922,260743,,46014,4.08,,-27.93,-72821,2019-01-31,2019-01-31
20190131,NOK,Nokia Corporation,A,NYSE,38465904,34510297,,33088978,1.16,,11.46,3955607,2019-01-31,2019-01-31
20190115,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,9105685,8989792,,1109414,8.21,,1.29,115893,2019-01-15,2019-01-15
20190115,BB,BlackBerry Limited,A,NYSE,22651063,23579708,,3142260,7.21,,-3.94,-928645,2019-01-15,2019-01-15
20190115,EXPR,"Express, Inc.",A,NYSE,16891582,19328948,,2354144,7.18,,-12.61,-2437366,2019-01-15,2019-01-15
20190115,GME,GameStop Corp. Class A,A,NYSE,30285373,29725132,,3867048,7.83,,1.88,560241,2019-01-15,2019-01-15
20190115,GNUS,"Genius Brands International, I",R,SC,154259,159338,,30317,5.09,,-3.19,-5079,2019-01-15,2019-01-15
20190115,KOSS,Koss Corporation Common Stock,R,SC,11605,8215,,1460,7.95,,41.27,3390,2019-01-15,2019-01-15
20190115,NAKD,Naked Brand Group Limited Ordi,R,SC,260743,200945,,146678,1.78,,29.76,59798,2019-01-15,2019-01-15
20190115,NOK,Nokia Corporation,A,NYSE,34510297,31080215,,22697318,1.52,,11.04,3430082,2019-01-15,2019-01-15
20181231,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,8989792,9477334,,1385825,6.49,,-5.14,-487542,2018-12-31,2018-12-31
20181231,BB,BlackBerry Limited,A,NYSE,23579708,25658276,,7134795,3.3,,-8.1,-2078568,2018-12-31,2018-12-31
20181231,EXPR,"Express, Inc.",A,NYSE,19328948,18526042,,2232026,8.66,,4.33,802906,2018-12-31,2018-12-31
20181231,GME,GameStop Corp. Class A,A,NYSE,29725132,27571943,,2475536,12.01,,7.81,2153189,2018-12-31,2018-12-31
20181231,GNUS,"Genius Brands International, I",R,SC,159338,155457,,23023,6.92,,2.5,3881,2018-12-31,2018-12-31
20181231,KOSS,Koss Corporation Common Stock,R,SC,8215,6230,,8501,1.0,,31.86,1985,2018-12-31,2018-12-31
20181231,NAKD,Naked Brand Group Limited Ordi,R,SC,200945,213336,,169336,1.19,,-5.81,-12391,2018-12-31,2018-12-31
20181231,NOK,Nokia Corporation,A,NYSE,31080215,31452818,,25029944,1.24,,-1.18,-372603,2018-12-31,2018-12-31
20181214,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,9477334,9411793,,1443579,6.57,,0.7,65541,2018-12-14,2018-12-14
20181214,BB,BlackBerry Limited,A,NYSE,25658276,28155752,,4130263,6.21,,-8.87,-2497476,2018-12-14,2018-12-14
20181214,EXPR,"Express, Inc.",A,NYSE,18526042,18524419,,2710061,6.84,,0.01,1623,2018-12-14,2018-12-14
20181214,GME,GameStop Corp. Class A,A,NYSE,27571943,28056745,,2822835,9.77,,-1.73,-484802,2018-12-14,2018-12-14
20181214,GNUS,"Genius Brands International, I",R,SC,155457,164463,,19732,7.88,,-5.48,-9006,2018-12-14,2018-12-14
20181214,KOSS,Koss Corporation Common Stock,R,SC,6230,9849,,9848,1.0,,-36.74,-3619,2018-12-14,2018-12-14
20181214,NAKD,Naked Brand Group Limited Ordi,R,SC,213336,196358,,267127,1.0,,8.65,16978,2018-12-14,2018-12-14
20181214,NOK,Nokia Corporation,A,NYSE,31452818,30062547,,29783108,1.06,,4.62,1390271,2018-12-14,2018-12-14
20181130,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,9411793,10728749,,1847066,5.1,,-12.28,-1316956,2018-11-30,2018-11-30
20181130,BB,BlackBerry Limited,A,NYSE,28155752,30892490,,4227719,6.66,,-8.86,-2736738,2018-11-30,2018-11-30
20181130,EXPR,"Express, Inc.",A,NYSE,18524419,18474910,,4241533,4.37,,0.27,49509,2018-11-30,2018-11-30
20181130,GME,GameStop Corp. Class A,A,NYSE,28056745,26839637,,5942396,4.72,,4.53,1217108,2018-11-30,2018-11-30
20181130,GNUS,"Genius Brands International, I",R,SC,164463,154396,,39690,4.14,,6.52,10067,2018-11-30,2018-11-30
20181130,KOSS,Koss Corporation Common Stock,R,SC,9849,14655,,7208,1.37,,-32.79,-4806,2018-11-30,2018-11-30
20181130,NAKD,Naked Brand Group Limited Ordi,R,SC,196358,338483,,306192,1.0,,-41.99,-142125,2018-11-30,2018-11-30
20181130,NOK,Nokia Corporation,A,NYSE,30062547,33720600,,14676228,2.05,,-10.85,-3658053,2018-11-30,2018-11-30
20181115,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,10728749,10800877,,2397897,4.47,,-0.67,-72128,2018-11-15,2018-11-15
20181115,BB,BlackBerry Limited,A,NYSE,30892490,34885377,,3543346,8.72,,-11.45,-3992887,2018-11-15,2018-11-15
20181115,EXPR,"Express, Inc.",A,NYSE,18474910,18273337,,1828148,10.11,,1.1,201573,2018-11-15,2018-11-15
20181115,GME,GameStop Corp. Class A,A,NYSE,26839637,24019096,,2286339,11.74,,11.74,2820541,2018-11-15,2018-11-15
20181115,GNUS,"Genius Brands International, I",R,SC,154396,155773,,9615,16.06,,-0.88,-1377,2018-11-15,2018-11-15
20181115,KOSS,Koss Corporation Common Stock,R,SC,14655,20672,,7934,1.85,,-29.11,-6017,2018-11-15,2018-11-15
20181115,NAKD,Naked Brand Group Limited Ordi,R,SC,338483,201222,,1463786,1.0,,68.21,137261,2018-11-15,2018-11-15
20181115,NOK,Nokia Corporation,A,NYSE,33720600,32729794,,15760141,2.14,,3.03,990806,2018-11-15,2018-11-15
20181031,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,10800877,10297346,,1948065,5.54,,4.89,503531,2018-10-31,2018-10-31
20181031,BB,BlackBerry Limited,A,NYSE,34885377,36138882,,3673384,9.5,,-3.47,-1253505,2018-10-31,2018-10-31
20181031,EXPR,"Express, Inc.",A,NYSE,18273337,16484405,,2350232,7.78,,10.85,1788932,2018-10-31,2018-10-31
20181031,GME,GameStop Corp. Class A,A,NYSE,24019096,26644451,,2279315,10.54,,-9.85,-2625355,2018-10-31,2018-10-31
20181031,GNUS,"Genius Brands International, I",R,SC,155773,169378,,22615,6.89,,-8.03,-13605,2018-10-31,2018-10-31
20181031,KOSS,Koss Corporation Common Stock,R,SC,20672,33271,,7108,2.91,,-37.87,-12599,2018-10-31,2018-10-31
20181031,NAKD,Naked Brand Group Limited Ordi,R,SC,201222,238672,,150637,1.34,,-15.69,-37450,2018-10-31,2018-10-31
20181031,NOK,Nokia Corporation,A,NYSE,32729794,36609064,,23224236,1.41,,-10.6,-3879270,2018-10-31,2018-10-31
20181015,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,10297346,11409687,,1674470,6.15,,-9.75,-1112341,2018-10-15,2018-10-15
20181015,BB,BlackBerry Limited,A,NYSE,36138882,37368424,,6320303,5.72,,-3.29,-1229542,2018-10-15,2018-10-15
20181015,EXPR,"Express, Inc.",A,NYSE,16484405,17369127,,2252907,7.32,,-5.09,-884722,2018-10-15,2018-10-15
20181015,GME,GameStop Corp. Class A,A,NYSE,26644451,32220492,,2268101,11.75,,-17.31,-5576041,2018-10-15,2018-10-15
20181015,GNUS,"Genius Brands International, I",R,SC,169378,159447,,44162,3.84,,6.23,9931,2018-10-15,2018-10-15
20181015,KOSS,Koss Corporation Common Stock,R,SC,33271,26060,,16106,2.07,,27.67,7211,2018-10-15,2018-10-15
20181015,NAKD,Naked Brand Group Limited Ordi,R,SC,238672,257097,,117389,2.03,,-7.17,-18425,2018-10-15,2018-10-15
20181015,NOK,Nokia Corporation,A,NYSE,36609064,26688977,,14337083,2.55,,37.17,9920087,2018-10-15,2018-10-15
20180928,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,11409687,11301181,,2070578,5.51,,0.96,108506,2018-09-28,2018-09-28
20180928,BB,BlackBerry Limited,A,NYSE,37368424,39593397,,5842249,6.4,,-5.62,-2224973,2018-09-28,2018-09-28
20180928,EXPR,"Express, Inc.",A,NYSE,17369127,15550935,,1865461,9.31,,11.69,1818192,2018-09-28,2018-09-28
20180928,GME,GameStop Corp. Class A,A,NYSE,32220492,33049840,,2255378,14.29,,-2.51,-829348,2018-09-28,2018-09-28
20180928,GNUS,"Genius Brands International, I",R,SC,159447,164390,,43275,3.68,,-3.01,-4943,2018-09-28,2018-09-28
20180928,KOSS,Koss Corporation Common Stock,R,SC,26060,17005,,14639,1.78,,53.25,9055,2018-09-28,2018-09-28
20180928,NAKD,Naked Brand Group Limited Ordi,R,SC,257097,276368,,110295,2.33,,-6.97,-19271,2018-09-28,2018-09-28
20180928,NOK,Nokia Corporation,A,NYSE,26688977,25265544,,12527664,2.13,,5.63,1423433,2018-09-28,2018-09-28
20180914,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,11301181,12272626,,2257023,5.01,,-7.92,-971445,2018-09-14,2018-09-14
20180914,BB,BlackBerry Limited,A,NYSE,39593397,41223007,,3232333,12.25,,-3.95,-1629610,2018-09-14,2018-09-14
20180914,EXPR,"Express, Inc.",A,NYSE,15550935,15946622,,2216269,7.02,,-2.48,-395687,2018-09-14,2018-09-14
20180914,GME,GameStop Corp. Class A,A,NYSE,33049840,39264736,,5843456,5.66,,-15.83,-6214896,2018-09-14,2018-09-14
20180914,GNUS,"Genius Brands International, I",R,SC,164390,160491,,12011,13.69,,2.43,3899,2018-09-14,2018-09-14
20180914,KOSS,Koss Corporation Common Stock,R,SC,17005,40082,,49981,1.0,,-57.57,-23077,2018-09-14,2018-09-14
20180914,NAKD,Naked Brand Group Limited Ordi,R,SC,276368,284959,,171279,1.61,,-3.01,-8591,2018-09-14,2018-09-14
20180914,NOK,Nokia Corporation,A,NYSE,25265544,29671602,,8658770,2.92,,-14.85,-4406058,2018-09-14,2018-09-14
20180831,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,12272626,14583303,,1557485,7.88,,-15.84,-2310677,2018-08-31,2018-08-31
20180831,BB,BlackBerry Limited,A,NYSE,41223007,39543993,,3538005,11.65,,4.25,1679014,2018-08-31,2018-08-31
20180831,EXPR,"Express, Inc.",A,NYSE,15946622,13199554,,3090709,5.16,,20.81,2747068,2018-08-31,2018-08-31
20180831,GME,GameStop Corp. Class A,A,NYSE,39264736,39487626,,5011840,7.83,,-0.56,-222890,2018-08-31,2018-08-31
20180831,GNUS,"Genius Brands International, I",R,SC,160491,164620,,17003,9.44,,-2.51,-4129,2018-08-31,2018-08-31
20180831,KOSS,Koss Corporation Common Stock,R,SC,40082,3133,,319782,1.0,,1179.35,36949,2018-08-31,2018-08-31
20180831,NAKD,Naked Brand Group Limited Ordi,R,SC,284959,285269,,137915,2.07,,-0.11,-310,2018-08-31,2018-08-31
20180831,NOK,Nokia Corporation,A,NYSE,29671602,28717790,,9063897,3.27,,3.32,953812,2018-08-31,2018-08-31
20180815,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,14583303,14309742,,2650033,5.5,,1.91,273561,2018-08-15,2018-08-15
20180815,BB,BlackBerry Limited,A,NYSE,39543993,40545492,,3699619,10.69,,-2.47,-1001499,2018-08-15,2018-08-15
20180815,EXPR,"Express, Inc.",A,NYSE,13199554,14293239,,1079587,12.23,,-7.65,-1093685,2018-08-15,2018-08-15
20180815,GME,GameStop Corp. Class A,A,NYSE,39487626,40433500,,2207704,17.89,,-2.34,-945874,2018-08-15,2018-08-15
20180815,GNUS,"Genius Brands International, I",R,SC,164620,192057,,11356,14.5,,-14.29,-27437,2018-08-15,2018-08-15
20180815,KOSS,Koss Corporation Common Stock,R,SC,3133,1870,,23604,1.0,,67.54,1263,2018-08-15,2018-08-15
20180815,NAKD,Naked Brand Group Limited Ordi,R,SC,285269,236551,,115309,2.47,,20.6,48718,2018-08-15,2018-08-15
20180815,NOK,Nokia Corporation,A,NYSE,28717790,31647632,,10424541,2.75,,-9.26,-2929842,2018-08-15,2018-08-15
20180731,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,14309742,12828248,,1615217,8.86,,11.55,1481494,2018-07-31,2018-07-31
20180731,BB,BlackBerry Limited,A,NYSE,40545492,39071961,,5031363,8.06,,3.77,1473531,2018-07-31,2018-07-31
20180731,EXPR,"Express, Inc.",A,NYSE,14293239,14399249,,1363602,10.48,,-0.74,-106010,2018-07-31,2018-07-31
20180731,GME,GameStop Corp. Class A,A,NYSE,40433500,46082458,,2077622,19.46,,-12.26,-5648958,2018-07-31,2018-07-31
20180731,GNUS,"Genius Brands International, I",R,SC,192057,203219,,10773,17.83,,-5.49,-11162,2018-07-31,2018-07-31
20180731,KOSS,Koss Corporation Common Stock,R,SC,1870,2705,,20918,1.0,,-30.87,-835,2018-07-31,2018-07-31
20180731,NAKD,Naked Brand Group Limited Ordi,R,SC,236551,207707,,347295,1.0,,13.89,28844,2018-07-31,2018-07-31
20180731,NOK,Nokia Corporation,A,NYSE,31647632,32690026,,21996557,1.44,,-3.19,-1042394,2018-07-31,2018-07-31
20180713,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,12828248,12431446,,1410479,9.09,R,3.19,396802,2018-07-13,2018-07-13
20180713,BB,BlackBerry Limited,A,NYSE,39071961,42455574,,3246883,12.03,,-7.97,-3383613,2018-07-13,2018-07-13
20180713,EXPR,"Express, Inc.",A,NYSE,14399249,13849477,,1521202,9.47,R,3.97,549772,2018-07-13,2018-07-13
20180713,GME,GameStop Corp. Class A,A,NYSE,46082458,45819951,,3018622,15.27,R,0.57,262507,2018-07-13,2018-07-13
20180713,GNUS,"Genius Brands International, I",R,SC,203219,200078,,32913,6.17,,1.57,3141,2018-07-13,2018-07-13
20180713,KOSS,Koss Corporation Common Stock,R,SC,2705,2419,,29332,1.0,,11.82,286,2018-07-13,2018-07-13
20180713,NAKD,Naked Brand Group Limited Ordi,R,SC,207707,305277,,73377,2.83,,-31.96,-97570,2018-07-13,2018-07-13
20180713,NOK,Nokia Corporation,A,NYSE,32690026,30971522,,12636261,2.59,R,5.55,1718504,2018-07-13,2018-07-13
20180629,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,12431492,13619867,,1575409,7.89,,-8.73,-1188375,2018-06-29,2018-06-29
20180629,BB,BlackBerry Limited,A,NYSE,42455574,39200473,,7268942,5.84,R,8.3,3255101,2018-06-29,2018-06-29
20180629,EXPR,"Express, Inc.",A,NYSE,13849658,14041550,,1968656,7.04,,-1.37,-191892,2018-06-29,2018-06-29
20180629,GME,GameStop Corp. Class A,A,NYSE,45820054,43492169,,6749387,6.79,,5.35,2327885,2018-06-29,2018-06-29
20180629,GNUS,"Genius Brands International, I",R,SC,200078,197384,,116561,1.72,,1.36,2694,2018-06-29,2018-06-29
20180629,KOSS,Koss Corporation Common Stock,R,SC,2419,9300,,27319,1.0,,-73.99,-6881,2018-06-29,2018-06-29
20180629,NAKD,Naked Brand Group Limited Ordi,R,SC,305277,685592,,1177609,1.0,,-55.47,-380315,2018-06-29,2018-06-29
20180629,NOK,Nokia Corporation,A,NYSE,30977008,31501355,,16794493,1.84,,-1.66,-524347,2018-06-29,2018-06-29
20180615,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,13619867,14390257,,1333280,10.22,,-5.35,-770390,2018-06-15,2018-06-15
20180615,BB,BlackBerry Limited,A,NYSE,39197181,41878719,,3404317,11.51,,-6.4,-2681538,2018-06-15,2018-06-15
20180615,EXPR,"Express, Inc.",A,NYSE,14041550,14655971,,2759604,5.09,,-4.19,-614421,2018-06-15,2018-06-15
20180615,GME,GameStop Corp. Class A,A,NYSE,43492169,44122712,,8164640,5.33,,-1.43,-630543,2018-06-15,2018-06-15
20180615,GNUS,"Genius Brands International, I",R,SC,197384,169555,,162880,1.21,,16.41,27829,2018-06-15,2018-06-15
20180615,KOSS,Koss Corporation Common Stock,R,SC,9300,15669,,47046,1.0,,-40.65,-6369,2018-06-15,2018-06-15
20180615,NAKD,Naked Brand Group Inc. Common,R,SC,685592,479336,,1261794,1.0,,43.03,206256,2018-06-15,2018-06-15
20180615,NOK,Nokia Corporation,A,NYSE,31501355,38318930,,11343601,2.78,,-17.79,-6817575,2018-06-15,2018-06-15
20180531,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,14390257,14791035,,1457745,9.87,,-2.71,-400778,2018-05-31,2018-05-31
20180531,BB,BlackBerry Limited,A,NYSE,41878719,45141218,,2256097,18.56,,-7.23,-3262499,2018-05-31,2018-05-31
20180515,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,14791035,15845945,,1842358,8.03,,-6.66,-1054910,2018-05-15,2018-05-15
20180515,BB,BlackBerry Limited,A,NYSE,45141218,43710389,,3552498,12.71,,3.27,1430829,2018-05-15,2018-05-15
20180515,EXPR,"Express, Inc.",A,NYSE,14456960,12850416,,1761764,8.21,,12.5,1606544,2018-05-15,2018-05-15
20180515,GME,GameStop Corp. Class A,A,NYSE,43576689,41132039,,4056383,10.74,,5.94,2444650,2018-05-15,2018-05-15
20180515,GNUS,"Genius Brands International, I",R,SC,134614,138796,,12515,10.76,,-3.01,-4182,2018-05-15,2018-05-15
20180515,KOSS,Koss Corporation Common Stock,R,SC,47280,17601,,235147,1.0,,168.62,29679,2018-05-15,2018-05-15
20180515,NAKD,Naked Brand Group Inc. Common,R,SC,467228,443934,,22250,21.0,,5.25,23294,2018-05-15,2018-05-15
20180515,NOK,Nokia Corporation,A,NYSE,27024469,23247154,,15403829,1.75,,16.25,3777315,2018-05-15,2018-05-15
20180315,AMC,"AMC Entertainment Holdings, In",A,NYSE,17165872,17696285,,1852036,9.27,,-3.0,-530413,2018-03-15,2018-03-15
20180315,BB,Blackberry Limited,A,NYSE,43148502,42454549,,4324791,9.98,,1.63,693953,2018-03-15,2018-03-15
20180315,EXPR,Express Inc,A,NYSE,12926272,13025083,,3049162,4.24,,-0.76,-98811,2018-03-15,2018-03-15
20180315,GME,GameStop Corp,A,NYSE,31573372,34531012,,3152699,10.01,,-8.57,-2957640,2018-03-15,2018-03-15
20180315,GNUS,"Genius Brands International, I",R,SC,179127,159032,,36462,4.91,,12.64,20095,2018-03-15,2018-03-15
20180315,KOSS,Koss Corporation Common Stock,R,SC,10808,45435,,71282,1.0,,-76.21,-34627,2018-03-15,2018-03-15
20180315,NAKD,Naked Brand Group Inc. Common,R,SC,539083,526213,,52508,10.27,,2.45,12870,2018-03-15,2018-03-15
20180315,NOK,Nokia,A,NYSE,20661286,25249294,,11880159,1.74,,-18.17,-4588008,2018-03-15,2018-03-15
20180228,AMC,"AMC Entertainment Holdings, In",A,NYSE,17696285,16803128,,2184751,8.1,,5.32,893157,2018-02-28,2018-02-28
20180228,BB,Blackberry Limited,A,NYSE,42454549,45315407,,4485728,9.46,,-6.31,-2860858,2018-02-28,2018-02-28
20180228,EXPR,Express Inc,A,NYSE,13025083,13117554,,1446631,9.0,,-0.7,-92471,2018-02-28,2018-02-28
20180228,GME,GameStop Corp,A,NYSE,34531012,36036284,,3155225,10.94,,-4.18,-1505272,2018-02-28,2018-02-28
20180228,GNUS,"Genius Brands International, I",R,SC,159032,174305,,5265,30.21,,-8.76,-15273,2018-02-28,2018-02-28
20180228,KOSS,Koss Corporation Common Stock,R,SC,45435,34388,,14900,3.05,,32.12,11047,2018-02-28,2018-02-28
20180228,NAKD,Naked Brand Group Inc. Common,R,SC,526213,521073,,76087,6.92,,0.99,5140,2018-02-28,2018-02-28
20180228,NOK,Nokia,A,NYSE,25249294,30252506,,15246161,1.66,,-16.54,-5003212,2018-02-28,2018-02-28
20180215,AMC,"AMC Entertainment Holdings, In",A,NYSE,16803128,18020489,,2048127,8.2,,-6.76,-1217361,2018-02-15,2018-02-15
20180215,BB,Blackberry Limited,A,NYSE,45315407,46862541,,5518500,8.21,,-3.3,-1547134,2018-02-15,2018-02-15
20180215,EXPR,Express Inc,A,NYSE,13117554,14192488,,2077657,6.31,,-7.57,-1074934,2018-02-15,2018-02-15
20180215,GME,GameStop Corp,A,NYSE,36036284,34995314,,3636343,9.91,,2.97,1040970,2018-02-15,2018-02-15
20180215,GNUS,"Genius Brands International, I",R,SC,174305,172682,,23233,7.5,,0.94,1623,2018-02-15,2018-02-15
20180215,KOSS,Koss Corporation Common Stock,R,SC,34388,22197,,24895,1.38,,54.92,12191,2018-02-15,2018-02-15
20180215,NAKD,Naked Brand Group Inc. Common,R,SC,521073,539089,,45924,11.35,,-3.34,-18016,2018-02-15,2018-02-15
20180215,NOK,Nokia,A,NYSE,30252506,33210877,,31494389,1.0,,-8.91,-2958371,2018-02-15,2018-02-15
20180131,AMC,"AMC Entertainment Holdings, In",A,NYSE,18020489,20081343,,1874317,9.61,,-10.26,-2060854,2018-01-31,2018-01-31
20180131,BB,Blackberry Limited,A,NYSE,46862541,46124294,,6617626,7.08,,1.6,738247,2018-01-31,2018-01-31
20180131,EXPR,Express Inc,A,NYSE,14192488,13781940,,1859064,7.63,,2.98,410548,2018-01-31,2018-01-31
20180131,GME,GameStop Corp,A,NYSE,34995314,35860720,,3862447,9.06,,-2.41,-865406,2018-01-31,2018-01-31
