ticker,date,marketCap
ASUR,2025-06-30,250737300
ATEC,2024-06-30,1473241000
ATEC,2024-07-31,1441138700
ATEC,2024-08-31,984540300
ATEC,2024-09-30,793339720
ATEC,2024-10-31,1126412200
ATEC,2024-11-30,1503796160
ATEC,2024-12-31,1317256560
ATEC,2025-01-31,1691770679
ATEC,2025-02-28,1811624990
ATEC,2025-03-31,1466071620
ATEC,2025-04-30,1611117360
ATEC,2025-05-31,1823878760
ATEC,2025-06-30,1605248080
ATEN,2024-06-30,1029969100
ATEN,2024-07-31,973450940
ATEN,2024-08-31,1024019820
ATEN,2024-09-30,1073845040
ATEN,2024-10-31,1089461900
ATEN,2024-11-30,1258682150
ATEN,2024-12-31,1358343200
ATEN,2025-01-31,1447669030
ATEN,2025-02-28,1532035890
ATEN,2025-03-31,1204110940
ATEN,2025-04-30,1212186400
ATEN,2025-05-31,1269559300
ATEN,2025-06-30,1307807900
ATEX,2024-06-30,731753530
ATEX,2024-07-31,744137335
ATEX,2024-08-31,655732613
ATEX,2024-09-30,696219064
ATEX,2024-10-31,600456590
ATEX,2024-11-30,644936802
ATEX,2024-12-31,570034920
ATEX,2025-01-31,531004162
ATEX,2025-02-28,725779704
ATEX,2025-03-31,681116337
ATEX,2025-04-30,555500619
ATEX,2025-05-31,494832880
ATEX,2025-06-30,513814810
ATGE,2024-06-30,2640613729
ATGE,2024-07-31,3035486330
ATGE,2024-08-31,2849875820
ATGE,2024-09-30,2841218160
ATGE,2024-10-31,3052383320
ATGE,2024-11-30,3448076610
ATGE,2024-12-31,3426952850
ATGE,2025-01-31,4010411550
ATGE,2025-02-28,3829974850
ATGE,2025-03-31,3767458400
ATGE,2025-04-30,3975597000
ATGE,2025-05-31,4903594200
ATGE,2025-06-30,4645471200
ATKR,2024-06-30,4959713492
ATKR,2024-07-31,4962286530
ATKR,2024-08-31,3430594087
ATKR,2024-09-30,2948443560
ATKR,2024-10-31,2983933440
ATKR,2024-11-30,3281422140
ATKR,2024-12-31,2843475300
ATKR,2025-01-31,2774986560
ATKR,2025-02-28,2095551000
ATKR,2025-03-31,2044099260
ATKR,2025-04-30,2176306380
ATKR,2025-05-31,2218217400
ATKR,2025-06-30,2262172860
ATLC,2024-06-30,416246780
ATLC,2024-07-31,527249800
ATLC,2024-08-31,521059000
ATLC,2024-09-30,522839055
ATLC,2024-10-31,554286900
ATLC,2024-11-30,868318225
ATLC,2024-12-31,831355829
ATLC,2025-01-31,886352298
ATLC,2025-02-28,818687266
ATLC,2025-03-31,762349420
ATLC,2025-04-30,817047805
ATLC,2025-05-31,731050617
ATLC,2025-06-30,759517624
ATLO,2024-06-30,184249501
ATLO,2024-07-31,196299005
ATLO,2024-08-31,170671329
ATLO,2024-09-30,163927204
ATLO,2024-10-31,150756000
ATLO,2024-11-30,152776917
ATLO,2024-12-31,147741303
ATLO,2025-01-31,163027987
ATLO,2025-02-28,168782974
ATLO,2025-03-31,157527330
ATLO,2025-04-30,153257638
ATLO,2025-05-31,153610767
ATLO,2025-06-30,153111517
ATMU,2024-06-30,2398983665
ATMU,2024-07-31,2572056000
ATMU,2024-08-31,2989890000
ATMU,2024-09-30,3130002000
ATMU,2024-10-31,3247596000
ATMU,2024-11-30,3601728000
ATMU,2024-12-31,3259776000
ATMU,2025-01-31,3479424000
ATMU,2025-02-28,3303400000
ATMU,2025-03-31,3048589999
ATMU,2025-04-30,2870676000
ATMU,2025-05-31,2982456000
ATMU,2025-06-30,2901312000
ATNI,2024-06-30,347791200
ATNI,2024-07-31,448432380
ATNI,2024-08-31,404450640
ATNI,2024-09-30,488786760
ATNI,2024-10-31,316789440
ATNI,2024-11-30,298954920
ATNI,2024-12-31,254066339
ATNI,2025-01-31,235022700
ATNI,2025-02-28,261169920
ATNI,2025-03-31,306965340
ATNI,2025-04-30,267667390
ATNI,2025-05-31,215011510
ATNI,2025-06-30,230899060
ATNM,2024-06-30,206359996
ATNM,2024-07-31,192974483
ATNM,2024-08-31,59905095
ATNM,2024-09-30,56593758
ATNM,2024-10-31,54185513
ATNM,2024-11-30,44742667
ATNM,2024-12-31,39149834
ATNM,2025-01-31,36042704
ATNM,2025-02-28,35731991
ATNM,2025-03-31,50024788
ATNM,2025-04-30,47417754
ATNM,2025-05-31,48041672
ATNM,2025-06-30,46793836
ATOS,2024-06-30,149621246
ATOS,2024-07-31,169793096
ATOS,2024-08-31,172308549
ATOS,2024-09-30,191174449
ATOS,2024-10-31,173566276
ATOS,2024-11-30,163504463
ATOS,2024-12-31,118741972
ATOS,2025-01-31,105888005
ATOS,2025-02-28,96304128
ATOS,2025-03-31,84632425
ATOS,2025-04-30,113693349
ATOS,2025-05-31,100378010
ATOS,2025-06-30,102044303
ATRC,2024-06-30,1068117930
ATRC,2024-07-31,1016054850
ATRC,2024-08-31,1234622050
ATRC,2024-09-30,1320824200
ATRC,2024-10-31,1562943900
ATRC,2024-11-30,1703316799
ATRC,2024-12-31,1439528800
ATRC,2025-01-31,1878076349
ATRC,2025-02-28,1824847700
ATRC,2025-03-31,1519607300
ATRC,2025-04-30,1417524630
ATRC,2025-05-31,1638376010
ATRC,2025-06-30,1488140200
ATRO,2024-06-30,701190210
ATRO,2024-07-31,806303330
ATRO,2024-08-31,784946620
ATRO,2024-09-30,686767400
ATRO,2024-10-31,613084450
ATRO,2024-11-30,569368250
ATRO,2024-12-31,562669800
ATRO,2025-01-31,624013500
ATRO,2025-02-28,705452550
ATRO,2025-03-31,852113350
ATRO,2025-04-30,799935950
ATRO,2025-05-31,1100661100
ATRO,2025-06-30,1165882850
ATSG,2024-06-30,901175510
ATSG,2024-07-31,1048664220
ATSG,2024-08-31,1096372080
ATSG,2024-09-30,1052803320
ATSG,2024-10-31,1121082720
ATSG,2024-11-30,1428190560
ATSG,2024-12-31,1429491280
ATSG,2025-01-31,1445099920
ATSG,2025-02-28,1452030580
ATSG,2025-03-31,1459183440
ATSG,2025-04-30,1461784480
ATXS,2024-06-30,514022254
ATXS,2024-07-31,659756036
ATXS,2024-08-31,690823315
ATXS,2024-09-30,621340751
ATXS,2024-10-31,630934568
ATXS,2024-11-30,586351535
ATXS,2024-12-31,518567489
ATXS,2025-01-31,455921752
ATXS,2025-02-28,373554209
ATXS,2025-03-31,309748366
ATXS,2025-04-30,299307409
ATXS,2025-05-31,276105285
ATXS,2025-06-30,339911128
AUB,2024-06-30,2948894108
AUB,2024-07-31,3707038124
AUB,2024-08-31,3562491470
AUB,2024-09-30,3313651155
AUB,2024-10-31,3325086638
AUB,2024-11-30,3732365769
AUB,2024-12-31,3332123859
AUB,2025-01-31,3322447681
AUB,2025-02-28,3137720645
AUB,2025-03-31,2739238040
AUB,2025-04-30,2386354390
AUB,2025-05-31,2678453325
AUB,2025-06-30,2664168920
AUPH,2024-06-30,822314230
AUPH,2024-07-31,842762760
AUPH,2024-08-31,976056870
AUPH,2024-09-30,1050586910
AUPH,2024-10-31,1033387670
AUPH,2024-11-30,1267431860
AUPH,2024-12-31,1284597980
AUPH,2025-01-31,1137255450
AUPH,2025-02-28,1130323050
AUPH,2025-03-31,1143119159
AUPH,2025-04-30,1171554960
AUPH,2025-05-31,1089109280
AUPH,2025-06-30,1079385090
AUR,2024-06-30,4257490000
AUR,2024-07-31,6216000000
AUR,2024-08-31,7257180000
AUR,2024-09-30,9199680000
AUR,2024-10-31,8616400000
AUR,2024-11-30,10720790000
AUR,2024-12-31,10439100000
AUR,2025-01-31,11267600000
AUR,2025-02-28,11904625000
AUR,2025-03-31,11020375000
AUR,2025-04-30,12467280000
AUR,2025-05-31,10568640000
AUR,2025-06-30,9103680000
AURA,2024-06-30,373856689
AURA,2024-07-31,504904338
AURA,2024-08-31,393907554
AURA,2024-09-30,441473749
AURA,2024-10-31,517282372
AURA,2024-11-30,462367482
AURA,2024-12-31,408234233
AURA,2025-01-31,389858726
AURA,2025-02-28,371979854
AURA,2025-03-31,290951812
AURA,2025-04-30,290788052
AURA,2025-05-31,293739227
AURA,2025-06-30,302761933
AVA,2024-06-30,2713077900
AVA,2024-07-31,3088794480
AVA,2024-08-31,3046223040
AVA,2024-09-30,3101511250
AVA,2024-10-31,2999861719
AVA,2024-11-30,3096708910
AVA,2024-12-31,2931828570
AVA,2025-01-31,2931028180
AVA,2025-02-28,3199158830
AVA,2025-03-31,3351232930
AVA,2025-04-30,3319217330
AVA,2025-05-31,3089195180
AVA,2025-06-30,3002559740
AVAH,2024-06-30,530585159
AVAH,2024-07-31,809334610
AVAH,2024-08-31,1088190000
AVAH,2024-09-30,1001520000
AVAH,2024-10-31,895590000
AVAH,2024-11-30,1123427410
AVAH,2024-12-31,883659770
AVAH,2025-01-31,889460599
AVAH,2025-02-28,823717860
AVAH,2025-03-31,1048059980
AVAH,2025-04-30,891431090
AVAH,2025-05-31,1037596430
AVAH,2025-06-30,918847120
AVAV,2024-06-30,5085228836
AVAV,2024-07-31,4984171917
AVAV,2024-08-31,5688220397
AVAV,2024-09-30,5605918246
AVAV,2024-10-31,6010215392
AVAV,2024-11-30,5438160094
AVAV,2024-12-31,4310453206
AVAV,2025-01-31,5045994834
AVAV,2025-02-28,4190850664
AVAV,2025-03-31,3341122280
AVAV,2025-04-30,4247393639
AVAV,2025-05-31,4990519335
AVAV,2025-06-30,5316250024
AVBP,2024-06-30,621309990
AVBP,2024-07-31,733513125
AVBP,2024-08-31,895697975
AVBP,2024-09-30,787463615
AVBP,2024-10-31,983156700
AVBP,2024-11-30,1006111027
AVBP,2024-12-31,894619418
AVBP,2025-01-31,958424857
AVBP,2025-02-28,792866534
AVBP,2025-03-31,620927666
AVBP,2025-04-30,713949280
AVBP,2025-05-31,720350987
AVBP,2025-06-30,854929501
AVD,2024-06-30,239458400
AVD,2024-07-31,267859279
AVD,2024-08-31,160857760
AVD,2024-09-30,148527200
AVD,2024-10-31,146565520
AVD,2024-11-30,169319730
AVD,2024-12-31,130440990
AVD,2025-01-31,174109140
AVD,2025-02-28,144809220
AVD,2025-03-31,123961200
AVD,2025-04-30,118890060
AVD,2025-05-31,138611160
AVD,2025-06-30,104602700
AVDL,2024-06-30,1351883060
AVDL,2024-07-31,1573542000
AVDL,2024-08-31,1460871000
AVDL,2024-09-30,1264702400
AVDL,2024-10-31,1491230650
AVDL,2024-11-30,1066128700
AVDL,2024-12-31,1013111450
AVDL,2025-01-31,761520500
AVDL,2025-02-28,762484450
AVDL,2025-03-31,754772850
AVDL,2025-04-30,856951550
AVDL,2025-05-31,880035110
AVDL,2025-06-30,886797180
AVDX,2024-06-30,2496733162
AVDX,2024-07-31,1852689428
AVDX,2024-08-31,1672394148
AVDX,2024-09-30,1664364182
AVDX,2024-10-31,1691043263
AVDX,2024-11-30,2347759093
AVDX,2024-12-31,2122013026
AVDX,2025-01-31,2175371188
AVDX,2025-02-28,1559700097
AVDX,2025-03-31,1740296950
AVDX,2025-04-30,1668468656
AVDX,2025-05-31,2007135109
AVDX,2025-06-30,2003034731
AVIR,2024-06-30,277762598
AVIR,2024-07-31,320559857
AVIR,2024-08-31,324376745
AVIR,2024-09-30,282249895
AVIR,2024-10-31,272981988
AVIR,2024-11-30,288723240
AVIR,2024-12-31,282813700
AVIR,2025-01-31,258331320
AVIR,2025-02-28,255798659
AVIR,2025-03-31,252544546
AVIR,2025-04-30,249166024
AVIR,2025-05-31,252922984
AVIR,2025-06-30,276767575
AVNS,2024-06-30,920304000
AVNS,2024-07-31,1097928000
AVNS,2024-08-31,1111698000
AVNS,2024-09-30,1102977000
AVNS,2024-10-31,859280000
AVNS,2024-11-30,881360000
AVNS,2024-12-31,732320000
AVNS,2025-01-31,792120000
AVNS,2025-02-28,692300000
AVNS,2025-03-31,659180000
AVNS,2025-04-30,577300000
AVNS,2025-05-31,579477000
AVNS,2025-06-30,559654000
AVNT,2024-06-30,3980880000
AVNT,2024-07-31,4125888000
AVNT,2024-08-31,4485569000
AVNT,2024-09-30,4594216000
AVNT,2024-10-31,4255493000
AVNT,2024-11-30,4679125000
AVNT,2024-12-31,3730518000
AVNT,2025-01-31,3916770000
AVNT,2025-02-28,3909178000
AVNT,2025-03-31,3396423999
AVNT,2025-04-30,3044534000
AVNT,2025-05-31,3305895000
AVNT,2025-06-30,3059760000
AVNW,2024-06-30,360202950
AVNW,2024-07-31,389205000
AVNW,2024-08-31,344634750
AVNW,2024-09-30,271564650
AVNW,2024-10-31,326527931
AVNW,2024-11-30,200186180
AVNW,2024-12-31,229019060
AVNW,2025-01-31,240906300
AVNW,2025-02-28,265580770
AVNW,2025-03-31,243248130
AVNW,2025-04-30,222818839
AVNW,2025-05-31,272179050
AVNW,2025-06-30,286771400
AVO,2024-06-30,700102431
AVO,2024-07-31,796472806
AVO,2024-08-31,759625310
AVO,2024-09-30,909062559
AVO,2024-10-31,836734648
AVO,2024-11-30,943099222
AVO,2024-12-31,1035837495
AVO,2025-01-31,857070829
AVO,2025-02-28,890229162
AVO,2025-03-31,743688362
AVO,2025-04-30,743688362
AVO,2025-05-31,793362203
AVO,2025-06-30,891290632
AVPT,2024-06-30,1904817680
AVPT,2024-07-31,2005011400
AVPT,2024-08-31,2124576300
AVPT,2024-09-30,2196340850
AVPT,2024-10-31,2265384700
AVPT,2024-11-30,3293578249
AVPT,2024-12-31,3080848550
AVPT,2025-01-31,3504441900
AVPT,2025-02-28,2787878700
AVPT,2025-03-31,2694576200
AVPT,2025-04-30,3050991750
AVPT,2025-05-31,3691282599
AVPT,2025-06-30,3554715040
AVTE,2024-06-30,46141072
AVTE,2024-07-31,50588405
AVTE,2024-08-31,55499162
AVTE,2024-09-30,60100129
AVTE,2024-10-31,70452305
AVTE,2024-11-30,75910550
AVTE,2024-12-31,76487816
AVTE,2025-01-31,75621916
AVTE,2025-02-28,70137884
AVTE,2025-03-31,71813610
AVTE,2025-04-30,2718794782
AVXL,2024-06-30,356739084
AVXL,2024-07-31,571211485
AVXL,2024-08-31,505690167
AVXL,2024-09-30,481697932
AVXL,2024-10-31,561415547
AVXL,2024-11-30,802264514
AVXL,2024-12-31,910816160
AVXL,2025-01-31,786151378
AVXL,2025-02-28,670815254
AVXL,2025-03-31,727635256
AVXL,2025-04-30,805656753
AVXL,2025-05-31,640605480
AVXL,2025-06-30,773320560
AWR,2024-06-30,2707514129
AWR,2024-07-31,3100156920
AWR,2024-08-31,3058460880
AWR,2024-09-30,3160439050
AWR,2024-10-31,3128944700
AWR,2024-11-30,3237087950
AWR,2024-12-31,2949085400
AWR,2025-01-31,2826902500
AWR,2025-02-28,2904310300
AWR,2025-03-31,2985512600
AWR,2025-04-30,3077718950
AWR,2025-05-31,3017014110
AWR,2025-06-30,2974553280
AX,2024-06-30,3253666657
AX,2024-07-31,4157072949
AX,2024-08-31,3953233459
AX,2024-09-30,3580286906
AX,2024-10-31,3894511443
AX,2024-11-30,4764623052
AX,2024-12-31,4065778787
AX,2025-01-31,3992594119
AX,2025-02-28,3813889420
AX,2025-03-31,3683714751
AX,2025-04-30,3624336832
AX,2025-05-31,3965802084
AX,2025-06-30,4108369160
AXGN,2024-06-30,313007998
AXGN,2024-07-31,379587048
AXGN,2024-08-31,574830065
AXGN,2024-09-30,612860648
AXGN,2024-10-31,611986382
AXGN,2024-11-30,609961329
AXGN,2024-12-31,723177172
AXGN,2025-01-31,799093223
AXGN,2025-02-28,897981946
AXGN,2025-03-31,830218191
AXGN,2025-04-30,730143241
AXGN,2025-05-31,492272387
AXGN,2025-06-30,439835659
AXL,2024-06-30,819228000
AXL,2024-07-31,870796000
AXL,2024-08-31,756168000
AXL,2024-09-30,726768000
AXL,2024-10-31,664440000
AXL,2024-11-30,777210595
AXL,2024-12-31,685497393
AXL,2025-01-31,614948776
AXL,2025-02-28,583201898
AXL,2025-03-31,478554783
AXL,2025-04-30,449159526
AXL,2025-05-31,516180712
AXL,2025-06-30,492664507
AXSM,2024-06-30,3815181821
AXSM,2024-07-31,4137931985
AXSM,2024-08-31,4227357128
AXSM,2024-09-30,4275406090
AXSM,2024-10-31,4235444577
AXSM,2024-11-30,4728361776
AXSM,2024-12-31,4073169312
AXSM,2025-01-31,5125039652
AXSM,2025-02-28,6110983827
AXSM,2025-03-31,5588239327
AXSM,2025-04-30,5450770512
AXSM,2025-05-31,5139291501
AXSM,2025-06-30,4920837402
AZZ,2024-06-30,2306067000
AZZ,2024-07-31,2386965920
AZZ,2024-08-31,2482790840
AZZ,2024-09-30,2468304190
AZZ,2024-10-31,2276182220
AZZ,2024-11-30,2782930060
AZZ,2024-12-31,2449244160
AZZ,2025-01-31,2564949420
AZZ,2025-02-28,2873496780
AZZ,2025-03-31,2499771780
AZZ,2025-04-30,2593950480
AZZ,2025-05-31,2711449620
AZZ,2025-06-30,2615776020
BANC,2024-06-30,2152560960
BANC,2024-07-31,2356790340
BANC,2024-08-31,2397250260
BANC,2024-09-30,2483227590
BANC,2024-10-31,2589434880
BANC,2024-11-30,2904685090
BANC,2024-12-31,2606293180
BANC,2025-01-31,2701036080
BANC,2025-02-28,2507141480
BANC,2025-03-31,2392490760
BANC,2025-04-30,2271312600
BANC,2025-05-31,2311751400
BANC,2025-06-30,2325231000
BAND,2024-06-30,447215377
BAND,2024-07-31,617950379
BAND,2024-08-31,464681354
BAND,2024-09-30,474159120
BAND,2024-10-31,526186654
BAND,2024-11-30,575682938
BAND,2024-12-31,465911726
BAND,2025-01-31,486442501
BAND,2025-02-28,445277009
BAND,2025-03-31,365255405
BAND,2025-04-30,346295582
BAND,2025-05-31,406333696
BAND,2025-06-30,404304926
BANF,2024-06-30,2889538109
BANF,2024-07-31,3545316659
BANF,2024-08-31,3511325445
BANF,2024-09-30,3473374089
BANF,2024-10-31,3597992698
BANF,2024-11-30,4179509869
BANF,2024-12-31,3878325677
BANF,2025-01-31,3941210289
BANF,2025-02-28,3950477495
BANF,2025-03-31,3644665871
BANF,2025-04-30,3903487115
BANF,2025-05-31,4098628339
BANF,2025-06-30,3959817120
BANR,2024-06-30,1707197236
BANR,2024-07-31,2042389012
BANR,2024-08-31,2054459869
BANR,2024-09-30,2054114988
BANR,2024-10-31,2209305073
BANR,2024-11-30,2573267729
BANR,2024-12-31,2303486879
BANR,2025-01-31,2438186800
BANR,2025-02-28,2379880083
BANR,2025-03-31,2200129790
BANR,2025-04-30,2109930089
BANR,2025-05-31,2127530094
BANR,2025-06-30,2134443500
BARK,2024-06-30,317766378
BARK,2024-07-31,271349110
BARK,2024-08-31,292356783
BARK,2024-09-30,286211307
BARK,2024-10-31,254605150
BARK,2024-11-30,379273879
BARK,2024-12-31,323085156
BARK,2025-01-31,328352849
BARK,2025-02-28,296746692
BARK,2025-03-31,244069765
BARK,2025-04-30,198416427
BARK,2025-05-31,226510789
BARK,2025-06-30,141507786
BASE,2024-06-30,928009720
BASE,2024-07-31,994636890
BASE,2024-08-31,1016924220
BASE,2024-09-30,835515720
BASE,2024-10-31,847949620
BASE,2024-11-30,1082230660
BASE,2024-12-31,822621940
BASE,2025-01-31,936068839
BASE,2025-02-28,931319899
BASE,2025-03-31,831064500
BASE,2025-04-30,930792240
BASE,2025-05-31,953481620
BASE,2025-06-30,1292239340
BATRA,2024-06-30,2557242046
BATRA,2024-07-31,2841242554
BATRA,2024-08-31,2825930906
BATRA,2024-09-30,2612126923
BATRA,2024-10-31,2606549428
BATRA,2024-11-30,2610463890
BATRA,2024-12-31,2530456800
BATRA,2025-01-31,2647676490
BATRA,2025-02-28,2736986730
BATRA,2025-03-31,2720861270
BATRA,2025-04-30,2694812450
BATRA,2025-05-31,2718485226
BATRA,2025-06-30,3070105179
BATRK,2024-06-30,3520840000
BATRK,2024-07-31,3579536808
BATRK,2024-08-31,3703380341
BATRK,2024-09-30,4708806364
BATRK,2024-10-31,5353710100
BATRK,2024-11-30,6698559142
BATRK,2024-12-31,6243548825
BATRK,2025-01-31,6750848634
BATRK,2025-02-28,6730666724
BATRK,2025-03-31,6250887701
BATRK,2025-04-30,6560037856
BATRK,2025-05-31,6699941524
BATRK,2025-06-30,7330902433
BBAI,2024-06-30,371917739
BBAI,2024-07-31,377426828
BBAI,2024-08-31,397422951
BBAI,2024-09-30,365840570
BBAI,2024-10-31,398415415
BBAI,2024-11-30,573818428
BBAI,2024-12-31,1115062011
BBAI,2025-01-31,1062441107
BBAI,2025-02-28,1292970782
BBAI,2025-03-31,716646596
BBAI,2025-04-30,854463249
BBAI,2025-05-31,1042395049
BBAI,2025-06-30,1002302932
BBCP,2024-06-30,322730990
BBCP,2024-07-31,378792801
BBCP,2024-08-31,368570507
BBCP,2024-09-30,328817139
BBCP,2024-10-31,294399750
BBCP,2024-11-30,367071400
BBCP,2024-12-31,353279700
BBCP,2025-01-31,448760700
BBCP,2025-02-28,346914300
BBCP,2025-03-31,289625700
BBCP,2025-04-30,318270000
BBCP,2025-05-31,372906350
BBCP,2025-06-30,310843700
BBIO,2024-06-30,4526605502
BBIO,2024-07-31,4867874346
BBIO,2024-08-31,5224289038
BBIO,2024-09-30,4775956872
BBIO,2024-10-31,4391404178
BBIO,2024-11-30,5106745977
BBIO,2024-12-31,5172724607
BBIO,2025-01-31,6448939826
BBIO,2025-02-28,6611366586
BBIO,2025-03-31,6548852231
BBIO,2025-04-30,7293971905
BBIO,2025-05-31,6512474915
BBIO,2025-06-30,7934761407
BBNX,2025-01-31,0
BBNX,2025-02-28,908721109
BBNX,2025-03-31,81586540
BBNX,2025-04-30,479004682
BBNX,2025-05-31,529522617
BBNX,2025-06-30,549487217
BBSI,2024-06-30,854215590
BBSI,2024-07-31,952286520
BBSI,2024-08-31,954115830
BBSI,2024-09-30,978110760
BBSI,2024-10-31,943690440
BBSI,2024-11-30,1118921160
BBSI,2024-12-31,1132741440
BBSI,2025-01-31,1129873080
BBSI,2025-02-28,1049559000
BBSI,2025-03-31,1073027400
BBSI,2025-04-30,1050787920
BBSI,2025-05-31,1066685970
BBSI,2025-06-30,1054555740
BBUC,2024-06-30,2019304558
BBUC,2024-07-31,1645122779
BBUC,2024-08-31,1662631847
BBUC,2024-09-30,1847936142
BBUC,2024-10-31,1737045359
BBUC,2024-11-30,2012813165
BBUC,2024-12-31,1769874859
BBUC,2025-01-31,2360470094
BBUC,2025-02-28,2727346677
BBUC,2025-03-31,2632413653
BBUC,2025-04-30,2593847112
BBUC,2025-05-31,2821290816
BBUC,2025-06-30,2913257183
BBW,2024-06-30,351908933
BBW,2024-07-31,377671953
BBW,2024-08-31,456169678
BBW,2024-09-30,469698976
BBW,2024-10-31,520536340
BBW,2024-11-30,519169744
BBW,2024-12-31,618102285
BBW,2025-01-31,568428556
BBW,2025-02-28,549364585
BBW,2025-03-31,494253169
BBW,2025-04-30,469121652
BBW,2025-05-31,678683932
BBW,2025-06-30,702751682
BCAL,2024-06-30,249700219
BCAL,2024-07-31,437475276
BCAL,2024-08-31,415033543
BCAL,2024-09-30,409769432
BCAL,2024-10-31,403951205
BCAL,2024-11-30,496488724
BCAL,2024-12-31,458254659
BCAL,2025-01-31,459917010
BCAL,2025-02-28,443016445
BCAL,2025-03-31,397024744
BCAL,2025-04-30,456794231
BCAL,2025-05-31,482843006
BCAL,2025-06-30,469592294
BCAX,2024-09-30,1318350759
BCAX,2024-10-31,1287858704
BCAX,2024-11-30,1131177829
BCAX,2024-12-31,947920100
BCAX,2025-01-31,686650514
BCAX,2025-02-28,723649116
BCAX,2025-03-31,708958495
BCAX,2025-04-30,782302986
BCAX,2025-05-31,503722763
BCAX,2025-06-30,507534719
BCBP,2024-06-30,179965900
BCBP,2024-07-31,215623400
BCBP,2024-08-31,211032050
BCBP,2024-09-30,209841700
BCBP,2024-10-31,206853460
BCBP,2024-11-30,226107530
BCBP,2024-12-31,201741760
BCBP,2025-01-31,184532370
BCBP,2025-02-28,172605070
BCBP,2025-03-31,167846780
BCBP,2025-04-30,140668860
BCBP,2025-05-31,138615300
BCBP,2025-06-30,134165920
BCC,2024-06-30,4698698640
BCC,2024-07-31,5519912320
BCC,2024-08-31,5268565760
BCC,2024-09-30,5426320200
BCC,2024-10-31,5120324700
BCC,2024-11-30,5681124000
BCC,2024-12-31,4518700620
BCC,2025-01-31,4796224720
BCC,2025-02-28,3940842220
BCC,2025-03-31,3729087530
BCC,2025-04-30,3546225760
BCC,2025-05-31,3302916960
BCC,2025-06-30,3286189480
BCML,2024-06-30,234549053
BCML,2024-07-31,271114472
BCML,2024-08-31,259184985
BCML,2024-09-30,266950406
BCML,2024-10-31,277039777
BCML,2024-11-30,323194493
BCML,2024-12-31,299225256
BCML,2025-01-31,312046011
BCML,2025-02-28,306583255
BCML,2025-03-31,283474834
BCML,2025-04-30,289648868
BCML,2025-05-31,293880570
BCML,2025-06-30,298669075
BCO,2024-06-30,4567040000
BCO,2024-07-31,4861558000
BCO,2024-08-31,4903106000
BCO,2024-09-30,5049522247
BCO,2024-10-31,4488415702
BCO,2024-11-30,4222927158
BCO,2024-12-31,4050883594
BCO,2025-01-31,4075336487
BCO,2025-02-28,4106339261
BCO,2025-03-31,3762252134
BCO,2025-04-30,3896743041
BCO,2025-05-31,3536786000
BCO,2025-06-30,3710909999
BCPC,2024-06-30,4965041296
BCPC,2024-07-31,5733732600
BCPC,2024-08-31,5719839300
BCPC,2024-09-30,5686560000
BCPC,2024-10-31,5416974090
BCPC,2024-11-30,5843973960
BCPC,2024-12-31,5276799000
BCPC,2025-01-31,5178385080
BCPC,2025-02-28,5664328440
BCPC,2025-03-31,5402968000
BCPC,2025-04-30,5078481843
BCPC,2025-05-31,5407747833
BCPC,2025-06-30,5060964243
BCRX,2024-06-30,1273475520
BCRX,2024-07-31,1500145920
BCRX,2024-08-31,1793833250
BCRX,2024-09-30,1568830000
BCRX,2024-10-31,1653464250
BCRX,2024-11-30,1551787500
BCRX,2024-12-31,1555925600
BCRX,2025-01-31,1634549500
BCRX,2025-02-28,1779652560
BCRX,2025-03-31,1550220000
BCRX,2025-04-30,1835321850
BCRX,2025-05-31,2245481500
BCRX,2025-06-30,2109708200
BDC,2024-06-30,3844486800
BDC,2024-07-31,3771556100
BDC,2024-08-31,4365223200
BDC,2024-09-30,4766019700
BDC,2024-10-31,4645668260
BDC,2024-11-30,4993675200
BDC,2024-12-31,4594262780
BDC,2025-01-31,4751743060
BDC,2025-02-28,4435529360
BDC,2025-03-31,4041278000
BDC,2025-04-30,4141516260
BDC,2025-05-31,4265629200
BDC,2025-06-30,4411431780
BDN,2024-06-30,771487525
BDN,2024-07-31,869718205
BDN,2024-08-31,902505201
BDN,2024-09-30,938743459
BDN,2024-10-31,875430466
BDN,2024-11-30,966944893
BDN,2024-12-31,966944893
BDN,2025-01-31,947951333
BDN,2025-02-28,871963274
BDN,2025-03-31,770090337
BDN,2025-04-30,684745308
BDN,2025-05-31,731432488
BDN,2025-06-30,757369811
BDTX,2024-06-30,257023325
BDTX,2024-07-31,344133452
BDTX,2024-08-31,344698531
BDTX,2024-09-30,246244112
BDTX,2024-10-31,155105487
BDTX,2024-11-30,150010781
BDTX,2024-12-31,121260527
BDTX,2025-01-31,148459150
BDTX,2025-02-28,113894233
BDTX,2025-03-31,87828886
BDTX,2025-04-30,96328456
BDTX,2025-05-31,124660355
BDTX,2025-06-30,132026649
BE,2024-06-30,2761184880
BE,2024-07-31,3054447980
BE,2024-08-31,2705558970
BE,2024-09-30,2398883520
BE,2024-10-31,2180803200
BE,2024-11-30,6257419650
BE,2024-12-31,5062924970
BE,2025-01-31,5375226060
BE,2025-02-28,5475527140
BE,2025-03-31,5788477659
BE,2025-04-30,4217447200
BE,2025-05-31,4251978699
BE,2025-06-30,5007067500
BEAM,2024-06-30,1914198971
BEAM,2024-07-31,2584944748
BEAM,2024-08-31,2196096619
BEAM,2024-09-30,2016655441
BEAM,2024-10-31,1803466151
BEAM,2024-11-30,2255564300
BEAM,2024-12-31,2043770356
